SUELTO;1902;KONGO CLASSIC ADUL;1902;2400,00;0,00;peso;0;
SUELTO;1903;KONGO GOLD ADULTO ;1903;3000,00;0,00;peso;0;
SUELTO;1904;KONGO GOLD RP ADUL;1904;3300,00;0,00;peso;0;
SUELTO;1905;KONGO RP ADULTO PE;1905;2600,00;0,00;peso;0;
SUELTO;1906;KONGO CLASSIC CACH;1906;2700,00;0,00;peso;0;
SUELTO;1907;KONGO GOLD CACHORR;1907;3300,00;0,00;peso;0;
SUELTO;1908;KONGO KITTEN GATO;1908;4600,00;0,00;peso;0;
SUELTO;2001;MASTER ADULTO PERR;2001;4000,00;0,00;peso;0;
SUELTO;2002;MASTER RP ADULTO P;2002;4000,00;0,00;peso;0;
SUELTO;2003;MASTER CACHORRO PE;2003;4800,00;0,00;peso;0;
SUELTO;2004;MASTER RP CACHORRO;2004;4800,00;0,00;peso;0;
SUELTO;2005;MASTER LIGHT PERRO;2005;5300,00;0,00;peso;0;
SUELTO;2006;MASTER STERILIZED ;2006;8700,00;0,00;peso;0;
SUELTO;2007;MASTER URINARY GAT;2007;8700,00;0,00;peso;0;
SUELTO;2101;MAXXIUM TRUCHA ADU;2101;9000,00;0,00;peso;0;
SUELTO;2102;MAXXIUM CORDERO AD;2102;6500,00;0,00;peso;0;
SUELTO;2103;MAXXIUM POLLO ADUL;2103;5800,00;0,00;peso;0;
SUELTO;2104;MAXXIUM ADULTO PER;2104;5000,00;0,00;peso;0;
SUELTO;2105;MAXXIUM CACHORRO P;2105;5500,00;0,00;peso;0;
SUELTO;2106;MAXXIUM POLLO CACH;2106;5600,00;0,00;peso;0;
SUELTO;2201;MV ARTICULAR ADULT;2201;7000,00;0,00;peso;0;
SUELTO;2202;MV RENAL ADULTO PE;2202;7000,00;0,00;peso;0;
SUELTO;2301;MV CARDIO ADULTO P;2301;7000,00;0,00;peso;0;
SUELTO;2401;MV GASTROINSTESTIN;2401;10000,00;0,00;peso;0;
SUELTO;2501;NATURAL CHICHE ADU;2501;6700,00;0,00;peso;0;
SUELTO;2601;NATURAL CHOICE ADU;2601;3900,00;0,00;peso;0;
SUELTO;2602;NATURAL CHOICE RP ;2602;4800,00;0,00;peso;0;
SUELTO;2603;NATURAL CHOICE CAC;2603;4600,00;0,00;peso;0;
SUELTO;2701;OLD PRINCE COMPLET;2701;8400,00;0,00;peso;0;
SUELTO;2702;OLD PRINCE PREMIUM;2702;6000,00;0,00;peso;0;
